662.0,306.0,740.0,308.0
731.0,304.0,730.0,396.0
731.0,304.0,730.0,396.0
740.0,308.0,731.0,384.0
722.0,303.0,726.0,384.0
735.0,309.0,730.0,396.0
731.0,304.0,731.0,384.0
731.0,304.0,731.0,384.0
735.0,309.0,736.0,392.0
731.0,304.0,731.0,391.0
729.0,309.0,731.0,384.0
731.0,384.0,659.0,400.0
659.0,400.0,658.0,399.0
730.0,396.0,658.0,399.0
736.0,392.0,659.0,393.0
730.0,396.0,667.0,392.0
730.0,396.0,673.0,396.0
730.0,396.0,673.0,396.0
730.0,396.0,667.0,392.0
726.0,392.0,673.0,396.0
667.0,392.0,608.0,296.0
659.0,393.0,604.0,302.0
662.0,388.0,606.0,309.0
659.0,393.0,600.0,293.0
657.0,387.0,604.0,302.0
652.0,395.0,606.0,309.0
663.0,383.0,608.0,296.0
657.0,387.0,600.0,293.0
613.0,299.0,542.0,303.0
604.0,302.0,556.0,302.0
604.0,302.0,556.0,302.0
598.0,307.0,541.0,309.0
613.0,307.0,542.0,303.0
608.0,296.0,548.0,294.0
608.0,296.0,543.0,294.0
608.0,296.0,548.0,294.0
608.0,296.0,555.0,297.0
608.0,290.0,548.0,294.0
604.0,302.0,542.0,303.0
